"","first.first","first.middle","first.last","middle.first","middle.middle","middle.last","last.first","last.middle","last.last","size","band","first.start","second.start","last.start","last.second","maxDyLowerEst"
"26",0,0.0908321777161044,0.503958835861063,0.0908321777161044,0.109869539518851,0.379088232222296,0.503958835861063,0.379088232222296,0,5,"6E","X:6989101-6989290","X:6990418-6990600","X:6989335-6989658","X:6990059-6990373",0.269218692703445
"27",0,0.113004352584595,0.0737104480475037,0.113004352584595,0.148589129030269,0.127777993440537,0.0737104480475037,0.127777993440537,0,4,"6E","X:7019699-7019999","X:7020580-7020679","X:7020046-7020357","X:7020417-7020513",0.0355847764456745
"28",0,0.0327057840376027,0.0565359084209662,0.0327057840376027,0.00185032674926551,0.0448635800699595,0.0565359084209662,0.0448635800699595,0,5,"6F","X:7036049-7036340","X:7037424-7037677","X:7036341-7036701","X:7037063-7037423",0.043013253320694
"29",0,0.303601339428478,0.351302845701128,0.303601339428478,0.168298788310398,0.117326746869519,0.351302845701128,0.117326746869519,0,4,"7A","X:7218937-7219019","X:7219986-7220101","X:7219268-7219575","X:7219625-7219939",0.13530255111808
"30",0,0.272810536120913,0.419445191851097,0.272810536120913,0.0625324277427299,0.157496480497462,0.419445191851097,0.157496480497462,0,4,"7B","X:7527091-7527250","X:7527968-7528122","X:7527270-7527603","X:7527611-7527960",0.210278108378184
"31",0,NA,1.07262647775237,NA,NA,0.768429447120431,1.07262647775237,0.768429447120431,0,128,"7B","X:7586136-7586246","X:7603075-7603209","X:7586321-7586444","X:7602962-7603071",NA
"32",0,0.0633690510289904,0.21262465005645,0.0633690510289904,0.0496429424498248,NA,0.21262465005645,NA,0,7,"7B","X:7800561-7800857","X:7802438-7802535","X:7800858-7801218","X:7802303-7802431",0.0137261085791656
"33",0,0.0232385378308716,0.0276459453981666,0.0232385378308716,0.0216635307500121,0.0233532752782086,0.0276459453981666,0.0233532752782086,0,28,"7D","X:8040015-8040361","X:8050419-8050749","X:8040375-8040721","X:8050031-8050377",0.00168974452819645
"34",0,0.0274001410768555,0.0738613114343808,0.0274001410768555,0.0309238974395213,0.0625621089146064,0.0738613114343808,0.0625621089146064,0,7,"7D","X:8078431-8078777","X:8080592-8080763","X:8078791-8079138","X:8080233-8080578",0.0316382114750851
"35",0,0.240877695191968,0.317307939809234,0.240877695191968,0.147129070854716,0.327415813470747,0.317307939809234,0.327415813470747,0,4,"7D","X:8151194-8151545","X:8152254-8152489","X:8151540-8151886","X:8151900-8152249",0.180286742616032
"36",0,0.440656716804031,1.03143978654852,0.440656716804031,0.0243469369052655,0.10429366222589,1.03143978654852,0.10429366222589,0,6,"7E","X:8274010-8274099","X:8275510-8275752","X:8274109-8274413","X:8275148-8275496",0.416309779898765
"37",0,0.0658369973466728,0.055043016406135,0.0658369973466728,0.0387200304281891,0.0401415524599531,0.055043016406135,0.0401415524599531,0,4,"7E","X:8390686-8391028","X:8391762-8392082","X:8391043-8391387","X:8391402-8391747",0.0271169669184837
"38",0,0.0474638598140165,NA,0.0474638598140165,0.0980111099012701,0.0784561243120307,NA,0.0784561243120307,0,5,"7E","X:8441559-8441677","X:8442916-8443105","X:8441682-8442027","X:8442399-8442744",0.0505472500872536
"39",0,0.14756843105113,0.503217270680134,0.14756843105113,0.027401332532639,0.0240844017331109,0.503217270680134,0.0240844017331109,0,8,"7F","X:8476162-8476370","X:8478554-8478660","X:8476388-8476748","X:8478193-8478553",0.120167098518491
"40",0,0.0161390155411227,0.0266987447424233,0.0161390155411227,0.0132674587704978,0.0227137448561782,0.0266987447424233,0.0227137448561782,0,43,"7F","X:8514890-8515126","X:8529793-8530145","X:8515127-8515463","X:8529432-8529792",0.00944628608568039
"41",0,0.54856986880498,NA,0.54856986880498,0.285902502443995,0.414203141507519,NA,0.414203141507519,0,4,"8A","X:8658544-8658677","X:8659376-8659543","X:8658692-8659034","X:8659037-8659375",0.262667366360985
"42",0,0.0488869296772313,0.37374315612368,0.0488869296772313,0.0302309275516006,0.287226577864935,0.37374315612368,0.287226577864935,0,5,"8C","X:8962955-8963286","X:8964383-8964616","X:8963287-8963647","X:8964009-8964369",0.256995650313335
"43",0,0.0169220263530564,0.165507977315753,0.0169220263530564,0.0145949641042779,0.0721004183493819,0.165507977315753,0.0721004183493819,0,17,"8C","X:8978734-8979045","X:8984461-8984563","X:8979046-8979405","X:8984100-8984460",0.057505454245104
"44",0,0.566468569815932,NA,0.566468569815932,0.282428625446631,0.366945899939356,NA,0.366945899939356,0,5,"8C","X:9173329-9173490","X:9174489-9174573","X:9173491-9173852","X:9174211-9174493",0.284039944369301
"45",0,0.145277858530913,0.0973066994838515,0.145277858530913,0.0967227859980023,0.0700570706694637,0.0973066994838515,0.0700570706694637,0,5,"8D","X:9404136-9404480","X:9405822-9405865","X:9404481-9404839","X:9405237-9405594",0.0485550725329111
"46",0,0.257593083183305,0.33798828910023,0.257593083183305,0.214737007328183,0.394392131430674,0.33798828910023,0.394392131430674,0,4,"8E","X:9491728-9491902","X:9493556-9493625","X:9492877-9493237","X:9493238-9493564",0.179655124102491
"47",0,0.367097745831893,0.419724044981366,0.367097745831893,0.152277934101257,0.114545687274052,0.419724044981366,0.114545687274052,0,4,"8F","X:9660728-9660902","X:9662593-9662663","X:9661838-9662195","X:9662196-9662554",0.214819811730636
"48",0,0.170124454247317,0.424173701342622,0.170124454247317,0.0632606458805931,0.39094862209313,0.424173701342622,0.39094862209313,0,9,"9B","X:10159958-10160109","X:10163717-10163860","X:10160479-10160837","X:10163351-10163695",0.327687976212537
"49",0,0.427951139827615,0.402204395679373,0.427951139827615,0.141138638132451,0.0734078429637028,0.402204395679373,0.0734078429637028,0,5,"9B","X:10205187-10205274","X:10206388-10206748","X:10205311-10205665","X:10206027-10206387",0.286812501695164
"50",0,0.0312038119990503,0.154291832554072,0.0312038119990503,0.00766429305206873,0.0899889046759736,0.154291832554072,0.0899889046759736,0,51,"9B","X:10261210-10261522","X:10279107-10279298","X:10261523-10261883","X:10278717-10279077",0.0823246116239049
"51",0,0.277964292988992,0.302731739258118,0.277964292988992,0.0189605982931007,0.108992052320351,0.302731739258118,0.108992052320351,0,7,"9B","X:10372819-10373123","X:10375571-10375715","X:10373421-10373775","X:10375213-10375565",0.259003694695891
"52",0,0.0476716433937149,0.186500743671849,0.0476716433937149,0.064885609200739,0.178206289935466,0.186500743671849,0.178206289935466,0,4,"9D","X:10611251-10611601","X:10612336-10612682","X:10611612-10611972","X:10611973-10612329",0.113320680734726
"53",0,0.0169329945812119,0.0287943086387739,0.0169329945812119,0.0220128171496891,0.0341903209362296,0.0287943086387739,0.0341903209362296,0,6,"9E","X:10710708-10711063","X:10712775-10713125","X:10711088-10711422","X:10712416-10712769",0.0121775037865405
"54",0,0.177708921177413,0.279512783635065,0.177708921177413,0.0436425477140329,0.0922753952883556,0.279512783635065,0.0922753952883556,0,5,"9E","X:10732316-10732501","X:10733961-10734338","X:10732526-10732859","X:10733603-10733936",0.13406637346338
"55",0,0.0402605713808986,NA,0.0402605713808986,0.0220290233839799,NA,NA,NA,0,17,"9E","X:10753692-10753764","X:10760233-10760418","X:10753789-10754154","X:10759804-10760155",0.0182315479969187
"56",0,0.204983717009907,0.507087191413985,0.204983717009907,0.269698742300402,NA,0.507087191413985,NA,0,6,"9E","X:10777942-10778255","X:10779312-10779374","X:10778266-10778616","X:10779262-10779318",0.0647150252904952
"57",0,0.0611158876071687,0.269018712200261,0.0611158876071687,0.050650777122302,0.258933696590448,0.269018712200261,0.258933696590448,0,7,"9F","X:10810795-10811128","X:10813006-10813175","X:10811153-10811512","X:10812606-10812961",0.208282919468146
"58",0,0.252969365871294,0.477648659148416,0.252969365871294,0.164293911163027,0.387275074491138,0.477648659148416,0.387275074491138,0,4,"9F","X:10854964-10855308","X:10856045-10856157","X:10855325-10855666","X:10855684-10856018",0.222981163328111
"59",0,0.343126958706983,0.787035229784814,0.343126958706983,0.0980860496392817,0.306726848175513,0.787035229784814,0.306726848175513,0,4,"9F","X:10959636-10959870","X:10960621-10960741","X:10959925-10960263","X:10960281-10960619",0.245040909067701
"60",0,0.238958745756224,NA,0.238958745756224,0.0692620275571858,0.164314389459514,NA,0.164314389459514,0,4,"10A","X:10978077-10978143","X:10978886-10978959","X:10978175-10978524","X:10978532-10978880",0.169696718199038
"61",0,0.107919972927555,0.288831180769209,0.107919972927555,0.0174057353809068,0.115027078447049,0.288831180769209,0.115027078447049,0,4,"10A","X:11000679-11000824","X:11001550-11001797","X:11000835-11001183","X:11001190-11001544",0.0976213430661422
"62",0,0.396994120836736,NA,0.396994120836736,0.124392089071099,0.132266650241144,NA,0.132266650241144,0,5,"10A","X:11018820-11018926","X:11020002-11020171","X:11018932-11019227","X:11019647-11019996",0.272602031765637
"63",0,0.0950205171436227,NA,0.0950205171436227,0.121151394643164,0.551965326846251,NA,0.551965326846251,0,4,"10A","X:11039367-11039536","X:11040272-11040400","X:11039557-11039895","X:11039898-11040239",0.430813932203087
"64",0,0.504583057424612,0.773926717078204,0.504583057424612,0.314074388150965,0.274829694294677,0.773926717078204,0.274829694294677,0,6,"10A","X:11075830-11075972","X:11077854-11078066","X:11075996-11076346","X:11077533-11077836",0.190508669273647
"65",0,0.123555218382576,0.124837026838255,0.123555218382576,0.0952191433770042,0.0584819693437028,0.124837026838255,0.0584819693437028,0,5,"10B","X:11250805-11251010","X:11252110-11252464","X:11251031-11251389","X:11251750-11252109",0.0367371740333013
"66",0,0.00772566957480071,0.00890548343867741,0.00772566957480071,0.00302213151844894,0.00166824546092579,0.00890548343867741,0.00166824546092579,0,17,"10B","X:11353538-11353650","X:11359063-11359423","X:11353651-11354011","X:11358702-11359062",0.00470353805635177
"67",0,0.275228623315089,0.234629952690657,0.275228623315089,0.0165044260721826,0.0154829022074029,0.234629952690657,0.0154829022074029,0,43,"10D","X:11628963-11629142","X:11643884-11644191","X:11629153-11629513","X:11643525-11643877",0.258724197242907
"68",0,NA,0.144424524693436,NA,0.210334890187558,NA,0.144424524693436,NA,0,5,"10F","X:11846444-11846482","X:11847892-11848062","X:11847052-11847182","X:11847535-11847885",NA
"69",0,0.20308524155834,NA,0.20308524155834,0.0710881916533803,0.080436742542712,NA,0.080436742542712,0,6,"10F","X:11880577-11880719","X:11882155-11882272","X:11880721-11881088","X:11881813-11882148",0.13199704990496
"70",0,0.607567521693748,0.550938045680514,0.607567521693748,0.189610328509838,0.243492928732538,0.550938045680514,0.243492928732538,0,4,"10F","X:11938305-11938480","X:11939189-11939329","X:11938482-11938795","X:11938802-11939187",0.41795719318391
"71",0,0.1105431782197,0.119804877125134,0.1105431782197,0.0139873865003794,0.0168182602635142,0.119804877125134,0.0168182602635142,0,4,"11A","X:12041059-12041185","X:12041922-12042282","X:12041200-12041560","X:12041561-12041921",0.0965557917193206
"72",0,0.0607832133603887,0.33661323460995,0.0607832133603887,0.0144753656771058,0.181569101163686,0.33661323460995,0.181569101163686,0,65,"11A","X:12086992-12087087","X:12109966-12110294","X:12087088-12087448","X:12109603-12109963",0.16709373548658
"73",0,0.311441664414769,0.566513367705247,0.311441664414769,NA,NA,0.566513367705247,NA,0,6,"11A","X:12142119-12142458","X:12143485-12143564","X:12142465-12142819","X:12143395-12143481",NA
"74",0,0.00313660712982766,0.00313194773393278,0.00313660712982766,0.00749721000260403,0.00467218080678318,0.00313194773393278,0.00467218080678318,0,5,"11A","X:12466622-12466979","X:12468449-12468806","X:12467017-12467375","X:12467734-12468091",0.00436060287277637
"75",0,0.00140391201859792,0.00279884626581043,0.00140391201859792,0.00208126045817399,0.00426520029002598,0.00279884626581043,0.00426520029002598,0,8,"11A","X:12469879-12470236","X:12474523-12474880","X:12470237-12470593","X:12474165-12474522",0.00218393983185199
"76",0,0.109415884676658,NA,0.109415884676658,0.127638095442354,0.0914831660388793,NA,0.0914831660388793,0,5,"11B","X:12755515-12755724","X:12756814-12756957","X:12755731-12756085","X:12756453-12756813",0.0361549294034744
"77",0,0.0931177366460139,0.366051944747287,0.0931177366460139,0.0584417192347363,0.174724983999163,0.366051944747287,0.174724983999163,0,5,"11C","X:12796877-12797030","X:12798107-12798439","X:12797056-12797391","X:12797778-12798113",0.116283264764427
"78",0,0.0382347320480799,0.0265343794491899,0.0382347320480799,0.0273073627049614,0.0292905241153592,0.0265343794491899,0.0292905241153592,0,4,"11C","X:12818463-12818798","X:12819514-12819737","X:12818824-12819159","X:12819185-12819520",0.0109273693431185
"79",0,0.57262564235957,NA,0.57262564235957,0.148052201527897,NA,NA,NA,0,5,"11E","X:13164137-13164192","X:13165182-13165262","X:13164230-13164446","X:13164808-13165162",0.424573440831673
"80",0,NA,0.255235226652214,NA,0.0211651926101987,NA,0.255235226652214,NA,0,12,"11E","X:13269272-13269498","X:13272771-13272852","X:13269499-13269859","X:13272732-13272765",NA
"81",0,0.306036694956137,0.472177771923229,0.306036694956137,0.0268207993045463,0.495899728364204,0.472177771923229,0.495899728364204,0,6,"12A","X:13477915-13478084","X:13479535-13479748","X:13478099-13478459","X:13479182-13479536",0.469078929059658
"82",0,0.0687755671373064,0.0625942600149437,0.0687755671373064,0.0697455375621592,0.0785715943915192,0.0625942600149437,0.0785715943915192,0,7,"12A","X:13490722-13491025","X:13492807-13493081","X:13491026-13491386","X:13492445-13492806",0.00882605682935991
"83",0,0.0126646858733493,0.00845375139911749,0.0126646858733493,0.010864470722815,0.00749181462698194,0.00845375139911749,0.00749181462698194,0,19,"12A","X:13646370-13646726","X:13655361-13655717","X:13646727-13647083","X:13655004-13655360",0.00337265609583304
"84",0,0.00684763292143381,0.017155859621866,0.00684763292143381,0.00787852828179768,0.0150986003673284,0.017155859621866,0.0150986003673284,0,16,"12B","X:13656789-13657145","X:13664330-13664684","X:13657503-13657859","X:13663970-13664326",0.00722007208553075
"85",0,0.521204209301696,1.16054574437191,0.521204209301696,0.372096613327639,0.414057162791223,1.16054574437191,0.414057162791223,0,4,"12B","X:13725452-13725628","X:13727035-13727280","X:13725634-13725977","X:13725979-13726336",0.149107595974057
"86",0,0.191894595044114,0.255849897071309,0.191894595044114,0.346572840872331,0.203887663790316,0.255849897071309,0.203887663790316,0,4,"12D","X:13911139-13911194","X:13912288-13912634","X:13911213-13911545","X:13911586-13911932",0.154678245828216
"87",0,0.122113650802158,0.398575858296726,0.122113650802158,0.0346577647534862,0.174066692077659,0.398575858296726,0.174066692077659,0,5,"12E","X:14146524-14146639","X:14148117-14148330","X:14147040-14147394","X:14147758-14148112",0.139408927324172
"88",0,0.14343061238003,0.347911532236635,0.14343061238003,NA,NA,0.347911532236635,NA,0,5,"12E","X:14217131-14217489","X:14218035-14218201","X:14217491-14217562","X:14217664-14217995",NA
"89",0,0.0296961523559482,0.120955005465686,0.0296961523559482,0.026888626544223,0.125802213895354,0.120955005465686,0.125802213895354,0,73,"12E","X:14260288-14260642","X:14288136-14288318","X:14260647-14261001","X:14287780-14288134",0.0989135873511306
"90",0,0.0547812280223015,0.0440305572528024,0.0547812280223015,0.018423081525153,0.0527542132290625,0.0440305572528024,0.0527542132290625,0,13,"12E","X:14329083-14329378","X:14333198-14333422","X:14329371-14329725","X:14332828-14333183",0.0363581464971485
"91",0,0.372523291778836,0.330949009363224,0.372523291778836,0.0429702872770698,0.0571015325553234,0.330949009363224,0.0571015325553234,0,5,"12E","X:14378068-14378181","X:14379264-14379617","X:14378189-14378541","X:14378905-14379259",0.329553004501767
"92",0,0.104963141948715,0.240602621158869,0.104963141948715,0.0114889503657781,0.0194959547589131,0.240602621158869,0.0194959547589131,0,7,"12E","X:14418517-14418737","X:14420549-14420652","X:14418744-14419098","X:14420188-14420538",0.0934741915829369
"93",0,0.0207629480016456,0.0346504911991476,0.0207629480016456,0.0146855365988077,0.0230089282908753,0.0346504911991476,0.0230089282908753,0,9,"12E","X:14470359-14470610","X:14473144-14473453","X:14470617-14470971","X:14472783-14473137",0.00832339169206757
"94",0,0.596781376308022,0,0.596781376308022,0.00867342472908983,0.0451706106465553,0,0.0451706106465553,0,4,"12F","X:14717981-14718141","X:14718871-14719072","X:14718163-14718510","X:14718511-14718870",0.588107951578932
"95",0,0.0969108802050974,0.276906359190576,0.0969108802050974,0.0163465708506535,0.217195463650275,0.276906359190576,0.217195463650275,0,28,"13A","X:14986989-14987233","X:14996607-14996975","X:14987240-14987594","X:14996255-14996614",0.200848892799621
"96",0,0.0952257345341174,0.178590902426064,0.0952257345341174,0.0572323962096736,0.0654406731909633,0.178590902426064,0.0654406731909633,0,6,"13A","X:15015322-15015566","X:15016979-15017078","X:15015573-15015927","X:15016656-15016982",0.0379933383244438
"97",0,0.160493763345812,NA,0.160493763345812,0.0135834826359783,0.0085197783058708,NA,0.0085197783058708,0,12,"13B","X:15202440-15202487","X:15206102-15206338","X:15202491-15202851","X:15205740-15206101",0.146910280709834
"98",0,0.0285334349247704,0.552248112994726,0.0285334349247704,0.0158316859877278,0.146455459669102,0.552248112994726,0.146455459669102,0,7,"13B","X:15325055-15325326","X:15327132-15327208","X:15325333-15325687","X:15326771-15327131",0.130623773681374
"99",0,0.0699956323272772,NA,0.0699956323272772,0.036452208844313,0.104409338088905,NA,0.104409338088905,0,28,"13C","X:15389770-15389944","X:15399575-15399640","X:15389957-15390302","X:15399214-15399561",0.067957129244592
"100",0,NA,0.133382555071698,NA,NA,0.0427343352466426,0.133382555071698,0.0427343352466426,0,23,"13E","X:15786852-15787054","X:15794163-15794501","X:15787070-15787389","X:15793803-15794162",NA
"101",0,0.0340040270620153,0.126031105592215,0.0340040270620153,NA,0.134121036566401,0.126031105592215,0.134121036566401,0,56,"13F","X:15831581-15831900","X:15850448-15850726","X:15831901-15832234","X:15850088-15850447",NA
"102",0,0.0644129599504971,0.301038450200539,0.0644129599504971,0.0233715180352649,0.292779141674225,0.301038450200539,0.292779141674225,0,4,"14A","X:16098121-16098467","X:16099191-16099341","X:16098468-16098828","X:16098829-16099176",0.269407623638961
"103",0,NA,NA,NA,0.0156273335178687,NA,NA,NA,0,38,"14B","X:16120619-16120920","X:16133647-16133647","X:16120921-16121281","X:16133546-16133604",NA
"104",0,0.0473281944030323,NA,0.0473281944030323,0.0477988663404795,0.0546609148630915,NA,0.0546609148630915,0,6,"15A","X:16744178-16744370","X:16745800-16745875","X:16744371-16744731","X:16745441-16745789",0.006862048522612
