"","first.first","first.middle","first.last","middle.first","middle.middle","middle.last","last.first","last.middle","last.last","size","band","first.start","second.start","last.start","last.second","maxDyLowerEst"
"12",0,0.381127767726916,1.01099136912156,0.381127767726916,0.474547898142544,0.666434113153943,1.01099136912156,0.666434113153943,0,60,"7B","X:7409058-7409161","X:7416320-7416373","X:7409177-7409229","X:7416190-7416313",0.191886215011399
"13",0,NA,0.729170809172167,NA,0.274376636871353,NA,0.729170809172167,NA,0,5,"7B","X:7614914-7615074","X:7615932-7616030","X:7615096-7615444","X:7615805-7615925",NA
"14",0,0.0693165280339908,0.457945727455424,0.0693165280339908,0.0410465172617864,0.401006932214361,0.457945727455424,0.401006932214361,0,7,"7C","X:7895295-7895644","X:7897461-7897534","X:7895656-7896005","X:7897102-7897454",0.359960414952575
"15",0,0.425649059645925,0.416364357016778,0.425649059645925,0.0455741546753367,0.0374691565603667,0.416364357016778,0.0374691565603667,0,5,"7D","X:8098274-8098405","X:8099500-8099847","X:8098417-8098764","X:8099139-8099486",0.380074904970588
"16",0,0.281962957604186,0.473559180302469,0.281962957604186,0.183386125234267,0.26021575626479,0.473559180302469,0.26021575626479,0,5,"7D","X:8134005-8134153","X:8135217-8135461","X:8134158-8134492","X:8134867-8135216",0.0985768323699193
"17",0,0.219654100603926,NA,0.219654100603926,0.216767067570697,0.368968259403812,NA,0.368968259403812,0,4,"7D","X:8181781-8181896","X:8182633-8182846","X:8181897-8182255","X:8182269-8182618",0.152201191833115
"18",0,0.0729071939253642,0.0962475801983242,0.0729071939253642,0.0550034979126282,0.0417065034786862,0.0962475801983242,0.0417065034786862,0,7,"7E","X:8266327-8266445","X:8268250-8268586","X:8266450-8266795","X:8267890-8268235",0.0179036960127361
"19",0,0.223700322356066,NA,0.223700322356066,0.0457632318057167,0.0948591676755517,NA,0.0948591676755517,0,4,"7E","X:8301439-8301670","X:8302408-8302514","X:8301686-8302046","X:8302047-8302407",0.177937090550349
"20",0,0.226194042341957,0.261119631261653,0.226194042341957,0.102026473238652,0.0716217758725606,0.261119631261653,0.0716217758725606,0,7,"7E","X:8334625-8334679","X:8336517-8336836","X:8334713-8335062","X:8336156-8336516",0.124167569103305
"21",0,0.137177885290473,0.547264280063275,0.137177885290473,0.19022495414124,0.526327846568734,0.547264280063275,0.526327846568734,0,4,"9C","X:10433666-10434028","X:10434783-10434924","X:10434029-10434388","X:10434389-10434743",0.336102892427494
"22",0,0.0822276575516911,NA,0.0822276575516911,0.00760358888223109,0.0384677162018696,NA,0.0384677162018696,0,5,"9D","X:10572662-10572734","X:10573839-10574025","X:10572764-10573117","X:10573481-10573833",0.07462406866946
"23",0,0.578832092863111,0.460606254606498,0.578832092863111,0.534911967339576,0.399205722181572,0.460606254606498,0.399205722181572,0,4,"10C","X:11593321-11593679","X:11594207-11594285","X:11593680-11594036","X:11594037-11594177",0.135706245158004
"24",0,0.170809811254166,NA,0.170809811254166,0.0340424025243325,0.043743855046835,NA,0.043743855046835,0,4,"10F","X:11843544-11843599","X:11844363-11844539","X:11843639-11843999","X:11844000-11844360",0.136767408729834
"25",0,0.293699791175541,0.60195971292553,0.293699791175541,0.00746723116180537,0.174840667414847,0.60195971292553,0.174840667414847,0,8,"10F","X:11890072-11890200","X:11892406-11892726","X:11890240-11890600","X:11892044-11892403",0.286232560013736
"26",0,0.681738611049327,0.439931920516321,0.681738611049327,0.222740064645962,0.562949529458364,0.439931920516321,0.562949529458364,0,4,"11A","X:12230824-12230911","X:12232202-12232347","X:12231100-12231452","X:12231843-12232201",0.458998546403365
"27",0,0.399580348580732,NA,0.399580348580732,0.46420986474513,0.33333712437974,NA,0.33333712437974,0,4,"11A","X:12512690-12512912","X:12513448-12513538","X:12512918-12513267","X:12513272-12513455",0.13087274036539
"28",0,0.121142978936611,0.27302980067239,0.121142978936611,0.0889804293813907,0.128128509626715,0.27302980067239,0.128128509626715,0,4,"11B","X:12546593-12546754","X:12547486-12547851","X:12546794-12547151","X:12547156-12547492",0.0391480802453248
"29",0,0.674079723035657,0.656684490206823,0.674079723035657,0.46324413374924,0.492219210199849,0.656684490206823,0.492219210199849,0,4,"11F","X:13459528-13459704","X:13460369-13460587","X:13459710-13460054","X:13460056-13460305",0.210835589286417
"30",0,0.137863969790333,0.378343799580356,0.137863969790333,0.135181443180803,NA,0.378343799580356,NA,0,4,"12D","X:13983280-13983601","X:13984154-13984194","X:13983606-13983960","X:13983962-13984151",0.00268252660953017
"31",0,0.011342462663259,0.116012428465552,0.011342462663259,0.0171071313408165,0.105152624653714,0.116012428465552,0.105152624653714,0,4,"12D","X:14025787-14026142","X:14026905-14027119","X:14026147-14026502","X:14026507-14026861",0.0880454933128974
"32",0,0.535637005531138,NA,0.535637005531138,0.662708463482605,0.685227316001903,NA,0.685227316001903,0,4,"12D","X:14072056-14072167","X:14073250-14073423","X:14072531-14072886","X:14072891-14073242",0.127071457951467
"33",0,0.0137224552324757,0.30867366131206,0.0137224552324757,0.00988575510936183,NA,0.30867366131206,NA,0,8,"12F","X:14712094-14712343","X:14714290-14714420","X:14712344-14712705","X:14713928-14714283",0.00383670012311389
"34",0,0.0699701206275652,0.259035833484439,0.0699701206275652,0.0534397096865605,0.10968678969303,0.259035833484439,0.10968678969303,0,6,"13A","X:15104180-15104343","X:15105808-15105893","X:15104368-15104704","X:15105448-15105784",0.0562470800064696
"35",0,NA,0.355922472058535,NA,NA,NA,0.355922472058535,NA,0,7,"13C","X:15484496-15484696","X:15485548-15485707","X:15484698-15484758","X:15485490-15485548",NA
"36",0,0.165660671622362,0.10722670211989,0.165660671622362,0.139377934067082,0.130862467648564,0.10722670211989,0.130862467648564,0,10,"14C","X:16391100-16391439","X:16394297-16394496","X:16391440-16391798","X:16393948-16394296",0.0262827375552801
